id;numero;nombre_institucion;depto;dist;cod1;cod2;distrito;departamento;localidad;superficie_texto;superficie;anho
2403;2403;ESC. BAS. Nº 257;6;10;21;1;YUTY;CAAZAPA;SANTA ROSA DE LIMA;11188.7278M2;111887278;2014
2404;2404;ESC. BAS. Nº 5130;6;10;22;1;YUTY;CAAZAPA;COL.COMBER CUE-SAN VICENTE;2759.0318M2;27590318;2014
2405;2405;ESC. BAS. Nº 4215 GRAL.B.CABALLERO;6;10;23;1;YUTY;CAAZAPA;COMBER CUE;5429,4062;5429;2014
2406;2406;ESC. BAS. Nº 1940 SAN ANTONIO DE PADUA;6;10;24;1;YUTY;CAAZAPA;YAGUARETE CORA;6771,4057M2.;6771;2014
2407;2407;ESC. BAS. Nº 1940 SAN ANTONIO DE PADUA;6;10;24;2;YUTY;CAAZAPA;COL.COMBER CUE-YAGUARETE CORA;6888,2884M2;6888;2014
2408;2408;LIC.NAC. YATAITY;6;10;25;1;YUTY;CAAZAPA;YATAITY;8726.7336M2;87267336;2014
2409;2409;ESC. BAS. Nº 3417 SANTA URSULA;6;10;26;1;YUTY;CAAZAPA;SANTA URSULA;5000M2;5000;2014
2410;2410;ESC. BAS. Nº 4233 SAN ALFONZO;6;10;27;1;YUTY;CAAZAPA;COL.COMBER CUE - BOLAS CUA;9199.5504M2;91995504;2014
2411;2411;ESC. BAS. Nº 889;6;10;28;1;YUTY;CAAZAPA;COL.COMBER CUE - 3 DE MAYO;6252.1517M2;62521517;2014
2412;2412;ESC. BAS. Nº 878;6;10;29;1;YUTY;CAAZAPA;COL. COMBER CUE - TACUAREMBOY;4807.4479M2;48074479;2014
2413;2413;ESC;6;10;30;1;YUTY;CAAZAPA;COL.COMBER CUE-SAN JUAN;13729.9273M2;137299273;2014
2414;2414;ESC. BAS. Nº 878;6;10;31;1;YUTY;CAAZAPA;COL.COMBER CUE-TACUAREMBOY;4807.3801M2;48073801;2014
2415;2415;ESC. BAS. Nº 15332;6;10;32;1;YUTY;CAAZAPA;COL.COMBER CUE;4.622M2;4622;2014
2416;2416;ESC. BAS. Nº 1846 MARIA AUXILIADORA;6;10;33;1;YUTY;CAAZAPA;ITA-ANGUA;3.600M2;3600;2014
2417;2417;ESC. BAS. Nº 4216;6;10;34;1;YUTY;CAAZAPA;COL.COMBER CUE-SAN ANTONIO TIRI;4521.3614M2;45213614;2014
2418;2418;LICEO NACIONAL YAGUARETE CORA;6;10;35;1;YUTY;CAAZAPA;COL.COMBER CUE-YAGUARETE CORA;15167.5808M2;151675808;2014
2419;2419;ESC. BAS. Nº 4231;6;10;36;1;YUTY;CAAZAPA;PYTERE GUAZU-LIMA;9992.8604M2;99928604;2014
2420;2420;COLEGIO NACIONAL CERRITO;6;10;37;1;YUTY;CAAZAPA;CERRITO;3362M2;3362;2014
2421;2421;ESC. BAS. Nº 4222 MARIA AUXILIADORA;6;10;38;1;YUTY;CAAZAPA;COMPAÑÍA LOMA GUAZU - COMBER CUE;11565,7296M2;11565;2014
2422;2422;ESC. BAS. Nº 2495 SAN ISIDRO;6;10;39;1;YUTY;CAAZAPA;COMPAÑÍA SAN ISIDRO;10004,0358M2;10004;2014
2423;2423;ESC. BAS. Nº 5131  SAN RAFAEL;6;10;40;1;YUTY;CAAZAPA;COMPAÑÍA ARZAME CUE;10000,92M2;10000;2014
2424;2424;COLEGIO NACIONAL SAGRADO CORAZON DE JESUS;7;1;1;1;ALTO VERA;ITAPUA;COL.CARONAY;4.999,9981M2;5000;2014
2425;2425;COLEGIO NACIONAL SAGRADO CORAZON DE JESUS;7;1;1;2;ALTO VERA;ITAPUA;COL.CARONAY;4.999,9981M2;5000;2014
2426;2426;ESC. BAS. Nº 4465;7;1;2;1;ALTO VERA;ITAPUA;JUAN PABLO II;1 HA.;10000;2014
2427;2427;ESC. BAS. Nº 4442;7;1;3;1;ALTO VERA;ITAPUA;COL.PARAGUAY RECO;10.000M2;10000;2014
2428;2428;ESC. BAS. Nº 4463;7;1;4;1;ALTO VERA;ITAPUA;COL.JUAN PABLO II;10.020M2;10020;2014
2429;2429;ESC. BAS. Nº 2259 CRISTO REY Y COLEGIO NACIONAL SANTA LIBRADA;7;1;5;1;ALTO VERA;ITAPUA;COL.PARAGUAY RECO;10.125,3056M2;10125;2014
2430;2430;ESC. BAS. Nº 4453;7;1;6;1;ALTO VERA;ITAPUA;MUNICIPIO;9.669 M2;9669;2014
2431;2431;ESC. BAS. Nº 2060;7;1;7;1;ALTO VERA;ITAPUA;SAN RAFAEL;5000M2;5000;2014
2432;2432;ESC. BAS. Nº 2060;7;1;7;2;ALTO VERA;ITAPUA;SAN RAFAEL;5001,7794;5001;2014
2433;2433;ESC. BAS. Nº 1429 CARONAY;7;1;8;1;ALTO VERA;ITAPUA;CARONAY;10.000M2;10000;2014
2434;2434;ESC. BAS. Nº 4467;7;1;9;1;ALTO VERA;ITAPUA;COL.JUAN PABLO II;9999.4964M2;99994964;2014
2435;2435;LOCAL CNIA.PARAGUAY RECO;7;1;10;1;ALTO VERA;ITAPUA;CNIA.PARAGUAY RECO;11.400 M2;11400;2014
2436;2436;ESC. BAS. Nº 5983 LA ESPERANZA;7;1;11;1;ALTO VERA;ITAPUA;COL.JUAN PABLO II;10010M2;10010;2014
2437;2437;ESC. BAS. Nº 4466;7;1;12;1;ALTO VERA;ITAPUA;COL.JUAN PABLO II - SANTA ANA;9987.4474M2;99874474;2014
2438;2438;ESC. BAS. Nº 5916;7;1;13;1;ALTO VERA;ITAPUA;COL.JUAN PABLO II-MBATOVI;9975.4372M2;99754372;2014
2439;2439;ESC. BAS. Nº 4467 MISIONES I;7;1;14;1;ALTO VERA;ITAPUA;COLONIA JUAN PABLO II;4746M2.;4746;2014
2440;2440;ESC. BAS. Nº 4461;7;1;15;1;ALTO VERA;ITAPUA;COLONIA ALTO VERA;9600M2;9600;2014
2441;2441;ESC. BAS. Nº 4469 POTRERO MARGARITA;7;1;16;1;ALTO VERA;ITAPUA;COLONIA JUAN PABLO II;10003,6016M2;10003;2014
2442;2442;ESC. BAS. Nº 758 FULGENCIO YEGROS;7;1;17;1;ALTO VERA;ITAPUA;ALTO VERA;15000M2;15000;2014
2443;2443;COLEGIO NACIONAL  LAURO  H. RAATZ;7;2;1;1;BELLA VISTA;ITAPUA;MUNICIPIO;8.217,1751M2;8217;2014
2444;2444;ESC. BAS. Nº 2537;7;2;2;1;BELLA VISTA;ITAPUA;COL.FORDI I KM 15;3.575M2;3575;2014
2445;2445;ESC. BAS. Nº 14364;7;2;3;1;BELLA VISTA;ITAPUA;SANTA CLARA;10.211,6507M2;10211;2014
2446;2446;ESC. BAS. Nº 2528;7;2;4;1;BELLA VISTA;ITAPUA;COL.VACAY-KM 15 AL 30;9.994,4053M2;9994;2014
2447;2447;ESC. BAS. Nº 1432;7;2;5;1;BELLA VISTA;ITAPUA;COL.VACAY-VACAY A;6.123,4963M2;6123;2014
2448;2448;ESC. BAS. Nº 1431;7;2;6;1;BELLA VISTA;ITAPUA;COL.VACAY-VACAY KM 30;13801M2;13801;2014
2449;2449;ESC. BAS. Nº 1434 DR. FERNANDO DE LA MORA;7;2;7;1;BELLA VISTA;ITAPUA;MUNICIPIO;20.000M2;20000;2014
2450;2450;ESC. BAS. Nº 1430;7;2;8;1;BELLA VISTA;ITAPUA;ACA CARAYA;4.473M2;4473;2014
2451;2451;ESC. BAS. Nº 2538;7;2;9;1;BELLA VISTA;ITAPUA;COL.VACAY;9.999 M2;9999;2014
2452;2452;ESC. BAS. Nº 5193 MARIA AUXILIDORA DE LA TRINIDAD;7;2;10;1;BELLA VISTA;ITAPUA;MUNICIPIO;4.000 M2;4000;2014
2453;2453;ESC. BAS. Nº 4444 VIRGEN DE CAACUPE;7;2;11;1;BELLA VISTA;ITAPUA;MUNICIPIO;7554,0249M2;7554;2014
2454;2454;ESC. BAS. Nº 1433;7;2;12;1;BELLA VISTA;ITAPUA;COL.VACAY-VACAY KM 10 AL 17;9012.8785M2;90128785;2014
2455;2455;ESC. BAS. Nº 4443 MCAL. JOSE FELIX ESTIGARRIBIA;7;2;13;1;BELLA VISTA;ITAPUA;PUERTO BELLA VISTA;3528M2;3528;2014
2456;2456;ESC. BAS. Nº 10847 MCAL. FRANCISCO S. LOPEZ;7;2;14;1;BELLA VISTA;ITAPUA;FORDI I KM 2;3660M2;3660;2014
2457;2457;ESC. BAS. Nº 4007;7;3;1;1;CAMBYRETA;ITAPUA;MUNICIPIO;1.122,600 CM2;1122;2014
2458;2458;COLEGIO NACIONAL DE CAMBYRETA;7;3;2;1;CAMBYRETA;ITAPUA;MUNICIPIO;12.120M2;12120;2014
2459;2459;ESC. BAS. Nº 496 Y COLEGIO NACIONAL GRAL. BERNARDINO CABALLERO;7;3;3;1;CAMBYRETA;ITAPUA;COL.TACUARY;9.972M2;9972;2014
2460;2460;ESC. BAS. Nº 731;7;3;4;1;CAMBYRETA;ITAPUA;COL.INDEPENDENCIA;5.737,4753M2;5737;2014
2461;2461;ESC. BAS. Nº 3321;7;3;5;1;CAMBYRETA;ITAPUA;COL.PARANA;3.125M2;3125;2014
2462;2462;ESC. BAS. Nº 510 ADELA SPERATTI;7;3;6;1;CAMBYRETA;ITAPUA;MUNICIPIO;5.415,4898M2;5415;2014
2463;2463;ESC. BAS. Nº 1544;7;3;7;1;CAMBYRETA;ITAPUA;COLONIA PARANA;5.000 M2;5000;2014
2464;2464;ESC. BAS. Nº 1541;7;3;8;1;CAMBYRETA;ITAPUA;TACUARI;2.756,1962 M2;2756;2014
2465;2465;ESC. BAS. Nº 2445;7;3;9;1;CAMBYRETA;ITAPUA;Bº SAN FRANCISCO;2.025 M2;2025;2014
2466;2466;LICEO NACIONAL SAN MIGUEL CURUZU;7;3;10;1;CAMBYRETA;ITAPUA;SAN MIGUEL CURUZU;2.304 M2;2304;2014
2467;2467;ESC. BAS. Nº 1543;7;3;11;1;CAMBYRETA;ITAPUA;COL.PARANA;2.500M2;2500;2014
2468;2468;ESC. BAS. Nº 1542 PROF. SABINA GONZALEZ DE CUENCA;7;3;12;1;CAMBYRETA;ITAPUA;COL. PARANA-CAMPINCHUELO;12.000 M2;12000;2014
2469;2469;ESC BASICA;7;3;13;1;CAMBYRETA;ITAPUA;ARROYO PORA;9504M2;9504;2014
2470;2470;ESC. BAS. Nº 2443 SANTA MARIA;7;3;14;1;CAMBYRETA;ITAPUA;COL.SANTA MARIA-PUERTO -SAN MIGUEL CURUZU;631,5437M2;631;2014
2471;2471;ESC. BAS. Nº 2442;7;3;15;1;CAMBYRETA;ITAPUA;COL. PARANA;22500M2;22500;2014
2472;2472;ESC. BAS. Nº 14803;7;3;16;1;CAMBYRETA;ITAPUA;BARRIO FLORIDA;1500M2;1500;2014
2473;2473;ESC. BAS. Nº 4006 SAN JUAN BAUTISTA;7;3;17;1;CAMBYRETA;ITAPUA;BARRIO SAN JUAN;2765M2;2765;2014
2474;2474;ESC. BAS. Nº 6824 ESPIRITU SANTO;7;3;18;1;CAMBYRETA;ITAPUA;BARRIO ESPIRITU SANTO;1021,5M2;1021;2014
2475;2475;ESC. BAS. Nº 2188;7;4;1;1;CAPITAN MEZA;ITAPUA;COL.SANTA ROSA;14.296M2;14296;2014
2476;2476;ESC. BAS. Nº 645 MCAL.LOPEZ,COLEGIONAC.RAQUEL GALIANO;7;4;2;1;CAPITAN MEZA;ITAPUA;MUNICIPIO;6.800M2;6800;2014
2477;2477;ESC. BAS. Nº 2882;7;4;3;1;CAPITAN MEZA;ITAPUA;SAN BUENAVENTURA;5.000 M2;5000;2014
2478;2478;ESC. BAS. Nº 961 CNEL.JOSE MARIA ARGAÑA;7;4;4;1;CAPITAN MEZA;ITAPUA;MUNICIPIO;4.923,0228M2;4923;2014
2479;2479;ESC. BAS. Nº 3093;7;4;5;1;CAPITAN MEZA;ITAPUA;COL.REPATRIADOS DEL SUR KM.9;10.000 M2;10000;2014
2480;2480;ESC. BAS. Nº 3093;7;4;5;2;CAPITAN MEZA;ITAPUA;COL.REPATRIADOS DEL SUR KM.10;10.000 M2;10000;2014
2481;2481;COLEGIO NACIONAL HARUO MASUZAWA;7;4;6;1;CAPITAN MEZA;ITAPUA;KM 16;1.700M2;1700;2014
2482;2482;ESC. BAS. Nº 960 GRAL.VICENTE BARRIOS;7;4;7;1;CAPITAN MEZA;ITAPUA;COL.EDELIRA;10.000M2;10000;2014
2483;2483;ESC. BAS. Nº 960 GRAL.VICENTE BARRIOS;7;4;7;2;CAPITAN MEZA;ITAPUA;COL.EDELIRA;10.000M2;10000;2014
2484;2484;ESC. BAS. Nº 2876;7;4;8;1;CAPITAN MEZA;ITAPUA;COL.PIROY;9.993,6535M2;9993;2014
2485;2485;ESC. BAS. Nº 1613 JUANA MARIA DE LARA;7;4;9;1;CAPITAN MEZA;ITAPUA;COL.CAAGUY POTY;10.000M2;10000;2014
2486;2486;ESC. BAS. Nº 2178;7;4;10;1;CAPITAN MEZA;ITAPUA;COL.CAAGUY POTY-EDELIRA KM 32;42.237,6182M2;42237;2014
2487;2487;ESC. BAS. Nº 2878;7;4;11;1;CAPITAN MEZA;ITAPUA;CATUPYRY KM 70;10.000M2;10000;2014
2488;2488;ESC. BAS. Nº 3269  SUSANA APEZTEGUIA;7;4;12;1;CAPITAN MEZA;ITAPUA;COL. 7 DE AGOSTO;10.001,0386M2;10001;2014
2489;2489;ESC. BAS. Nº 2109 GRAL.FRANCISCO ROA;7;4;13;1;CAPITAN MEZA;ITAPUA;COL.REPATRIADOS DEL SUR-EDELIRA;10.000M2;10000;2014
2490;2490;ESC. BAS. Nº 2115 CAPITAN REMIGIO CABRAL;7;4;14;1;CAPITAN MEZA;ITAPUA;COL.ITAPUA POTY;5.001,2325M2;5001;2014
2491;2491;ESC. BAS. Nº 2883;7;4;15;1;CAPITAN MEZA;ITAPUA;COL.ITAPUA POTY;9.450M2;9450;2014
2492;2492;M.E.C.;7;4;16;1;CAPITAN MEZA;ITAPUA;COL REPATRIADOS DEL SUR;10.000M2;10000;2014
2493;2493;COLEGIO NACIONAL ERNO RÖHRING MARTH;7;4;17;1;CAPITAN MEZA;ITAPUA;COL.ITAPUA POTY;18.600M2;18600;2014
2494;2494;M.E.C;7;4;18;1;CAPITAN MEZA;ITAPUA;COL.REPATRIADOS DEL SUR;20.000M2;20000;2014
2495;2495;ESC. BAS. Nº 2111 TTE. CNEL. MANUEL GIMENEZ;7;4;19;1;CAPITAN MEZA;ITAPUA;COL.REPATRIADOS DEL SUR;5000M2;5000;2014
2496;2496;ESC. BAS. Nº 2116 GRAL.PATRICIO ESCOBAR;7;4;20;1;CAPITAN MEZA;ITAPUA;COL.ITAPUA POTY;10.000M2;10000;2014
2497;2497;ESC. BAS. Nº 2602 Y LIC. NAC. EDELIRA;7;4;21;1;CAPITAN MEZA;ITAPUA;COL.CAAGUY POTY-KM 28 5TA.LINEA;10.000M2;10000;2014
2498;2498;ESC. BAS. Nº 3099 VICE PDTE.SANCHEZ;7;4;22;1;CAPITAN MEZA;ITAPUA;COL.CAAGUY POTY;2.250M2;2250;2014
2499;2499;ESC. BAS. Nº 1614 MARIA F.GONZALEZ Y L.N.EDELIRA;7;4;23;1;CAPITAN MEZA;ITAPUA;EDELIRA I;20.000M2;20000;2014
2500;2500;ESC. BAS. Nº 2114 GRAL.B.CABALLERO;7;4;24;1;CAPITAN MEZA;ITAPUA;COL.ITAPUA POTY;5.000M2;5000;2014
2501;2501;ESC. BAS. Nº 3096;7;4;25;1;CAPITAN MEZA;ITAPUA;PIROY;9.992,5170 M2;9992;2014
2502;2502;LIC.NAC.DE ITAPUA POTY;7;4;26;1;CAPITAN MEZA;ITAPUA;COL.ITAPUA POTY;10.000M2;10000;2014
2503;2503;ESC. BAS. Nº 2113;7;4;27;1;CAPITAN MEZA;ITAPUA;COL.ITAPUA POTY;10.000M2;10000;2014
2504;2504;ESC. BAS. Nº 2113;7;4;27;2;CAPITAN MEZA;ITAPUA;COL.ITAPUA POTY;10.000M3;10000;2014
2505;2505;ESC. BAS. Nº 3092;7;4;28;1;CAPITAN MEZA;ITAPUA;KAAGUY POTY-KM 24;7.200M2;7200;2014
2506;2506;ESC. BAS. Nº 3091  TTE.GUIDO MONTALVETTI;7;4;29;1;CAPITAN MEZA;ITAPUA;COL.CAAGUY POTY-TRICOLOR;10.000M2;10000;2014
2507;2507;ESC. BAS. Nº 2108;7;4;30;1;CAPITAN MEZA;ITAPUA;COLONIA KM 9;10.000M2;10000;2014
2508;2508;LIC.NAC.SAN BUENAVENTURA;7;4;31;1;CAPITAN MEZA;ITAPUA;COL.SAN BUENAVENTURA;1 HA.;10000;2014
2509;2509;ESC. BAS. Nº 2180;7;4;32;1;CAPITAN MEZA;ITAPUA;COL.ITAPUA POTY;10.000 M2;10000;2014
2510;2510;ESC. BAS. Nº 2879;7;4;33;1;CAPITAN MEZA.;ITAPUA;COLONIA ITAPUA POTY.;10011 M2.;10011;2014
2511;2511;LICEO NACIONAL SAN JORGE;7;4;34;1;CAPITAN MEZA;ITAPUA;LUGAR DENOMINADO AGUAPEY;8838 M2.;8838;2014
2512;2512;LICEO NACIONAL KM 32.;7;4;35;1;CAPITAN MEZA.;ITAPUA;CAAGUY POTY;7000. M2;7000;2014
2513;2513;LICEO NACIONAL DON JULIAN CABRERA;7;4;36;1;CAPITAN MEZA;ITAPUA;EDELIRA;1 HA.;10000;2014
2514;2514;"SUPERVISION ZONA ""H"" ITAPUA ENSEÑANZA PRIMARIA";7;4;37;1;CAPITAN MEZA;ITAPUA;CAPITAN MEZA;420 M2;420;2014
2515;2515;ESC. BAS. Nº 2112;7;4;38;1;CAPITAN MEZA;ITAPUA;"COLONIA ""CAAGUY POTY""";8.700 M2;8700;2014
2516;2516;ESC. BAS. Nº 2117 GRAL. JOSE E.DIAZ;7;4;39;1;CAPITAN MEZA;ITAPUA;CAPITAN MEZA;2 HA;20000;2014
2517;2517;LICEO NACIONAL  PROF DR. LUIS MARIA ARGAÑA;7;4;40;1;CAPITAN MEZA;ITAPUA;KM 28 5TA. LINEA;4.600 M2;4600;2014
2518;2518;ESC. BAS. Nº 2600 LUIS CAMINO;7;4;41;1;CAPITAN MEZA;ITAPUA;KM.32;1 HA.;10000;2014
2519;2519;ESC. BAS. Nº 2176 CNEL. SILVESTRE AVEIRO;7;4;42;1;CAPITAN MEZA;ITAPUA;COL.EDELIRA-;7276M2;7276;2014
2520;2520;ESC. BAS. Nº 1218 IRIS;7;4;43;1;CAPITAN MEZA;ITAPUA;COLONIA;9233.2599M2;92332599;2014
2521;2521;ESC. BAS. Nº 733 JULIAN CABRERA Y COLEGIO NACIONAL PARAGUAYO JAPONES;7;5;1;1;CAPITAN MIRANDA;ITAPUA;FEDERICO CHAVEZ;2 HA.;20000;2014
2522;2522;ESC. BAS. Nº 2440 LUIS MULLER;7;5;2;1;CAPITAN MIRANDA;ITAPUA;COL.TACUARI;3.690,0732M2;3690;2014
2523;2523;ESC. BAS. Nº 2446 RAMON INDALECIO CARDOZO;7;5;3;1;CAPITAN MIRANDA;ITAPUA;COL.CPTAN MIRANDA;17.100M2;17100;2014
2524;2524;ESC. BAS. Nº 2446 RAMON INDALECIO CARDOZO;7;5;3;2;CAPITAN MIRANDA;ITAPUA;COL.CPTAN MIRANDA;20.000M2;20000;2014
2525;2525;ESC. BAS. Nº 3323 SAN JOSE;7;5;4;1;CAPITAN MIRANDA;ITAPUA;MUNCIPIO;5.855M2;5855;2014
2526;2526;ESC. BAS. Nº 404 NIPO PARAGUAYA;7;5;5;1;CAPITAN MIRANDA;ITAPUA;COL.FEDERICO CHAVEZ;20000M2;20000;2014
2527;2527;ESC. BAS. Nº 1549 VIRGEN DE CAACUPE;7;5;6;1;CAPITAN MIRANDA;ITAPUA;COL.CPTAN MIRANDA;10.000M2;10000;2014
2528;2528;ESC. BAS. Nº 1550 AUGUSTO ROA BASTOS;7;5;7;1;CAPITAN MIRANDA;ITAPUA;COL.CPTAN.MIRANDA;10.000M2;10000;2014
2529;2529;COLEGIO NACIONAL MOISES SANTIAGO BERTONI -  INSTITUTO DE FORMACION DOCENTE;7;5;8;1;CAPITAN MIRANDA;ITAPUA;MUNICIPIO;30.000M2;30000;2014
2530;2530;ESC. BAS. Nº 732 SGTO.CRECENSIO TROCHE;7;5;9;1;CAPITAN MIRANDA;ITAPUA;COL.FEDERICO CHAVEZ-FRACCION II;10.000,06M2;10000;2014
2531;2531;ESC. BAS. Nº 1548 VIRGEN DEL ROSARIO;7;5;10;1;CAPITAN MIRANDA;ITAPUA;COL.FEDERICO CHAVEZ-FRACCION II;10.000M2;10000;2014
2532;2532;ESC. BAS. Nº 299 ASUNCION ESCALADA;7;5;11;1;CAPITAN MIRANDA;ITAPUA;COL.CPTAN.MIRANDA;23.799,2086M2;23799;2014
2533;2533;ESC. BAS. Nº 938 VIRGEN DE LOURDES;7;5;12;1;CAPITAN MIRANDA;ITAPUA;COLONIA;99964M2;99964;2014
2534;2534;ESC. BAS. Nº 1545 ADELA SPERATTI;7;5;13;1;CAPITAN MIRANDA;ITAPUA;CAPITAN MIRANDA;1 HA. 8000 M2;10000;2014
2535;2535;ESC. BAS. N° 4008 CAPITAN EMETERIO MIRANDA;7;5;14;1;CAPITAN MIRANDA;ITAPUA;MUNICIPIO;5000M2.;5000;2014
2536;2536;ESC. BAS. Nº 1546 ALBORADA;7;5;15;1;CAPITAN MIRANDA;ITAPUA;COLONIA CAPITAN MIRANDA;3.000 M2;3000;2014
2537;2537;ESC. BAS. Nº 5246;7;6;1;1;CARLOS A.LOPEZ;ITAPUA;COL.GUARAPY;10.078,3825M2;10078;2014
2538;2538;ESC. BAS. Nº 7469;7;6;2;1;CARLOS A.LOPEZ;ITAPUA;COL.CAAGUY GUAZU;4.114,8693M2;4114;2014
2539;2539;ESC. BAS. Nº 7469;7;6;2;2;CARLOS A.LOPEZ;ITAPUA;COL.CAAGUY GUAZU;4.114,8693M2;4114;2014
2540;2540;ESC. BAS. Nº 2617 PEDRO IGNACIO MEZA;7;6;3;1;CARLOS A.LOPEZ;ITAPUA;CAAGUY GUAZU;933 M2;933;2014
2541;2541;ESC. BAS. Nº 2517 CAPITAN DOMINGO ORTIZ;7;6;4;1;CARLOS A.LOPEZ;ITAPUA;COL.SAN LORENZO;2 HA.;20000;2014
2542;2542;ESC. BAS. Nº 2517 CAPITAN DOMINGO ORTIZ;7;6;4;2;CARLOS A.LOPEZ;ITAPUA;CARLOS A.LOPEZ;1 HA.325 M2;10000;2014
2543;2543;ESC. BAS. Nº 2518 Y LICEO NACIONAL FERMIN LOPEZ;7;6;5;1;CARLOS A.LOPEZ;ITAPUA;COL.MAESTRO FERMIN;12.600M2;12600;2014
2544;2544;ESC. BAS. Nº 5231 MCAL.F. SOLANO LOPEZ;7;6;6;1;CARLOS A.LOPEZ;ITAPUA;COLONIA;10.000M2;10000;2014
2545;2545;LICEO NACIONAL SAN ROQUE GONZALEZ DE SANTA CRUZ;7;6;7;1;CARLOS A.LOPEZ;ITAPUA;COLONIA SAN LORENZO;10.000M2;10000;2014
2546;2546;ESC. BAS. Nº 2516 SAN LORENZO;7;6;8;1;CARLOS A.LOPEZ;ITAPUA;COL.SAN LORENZO;4.800M2;4800;2014
2547;2547;ESC. BAS. Nº 5244;7;6;9;1;CARLOS A.LOPEZ;ITAPUA;COL.SAN LORENZO;8.623,6643M2;8623;2014
2548;2548;ESC. BAS. Nº 3380;7;6;10;1;CARLOS A.LOPEZ;ITAPUA;COL.CAAGUY GUAZU;10.000M2;10000;2014
2549;2549;ESC. BAS. Nº 3378 CHACORE;7;6;11;1;CARLOS A.LOPEZ;ITAPUA;COL.SAN LORENZO-COCUERE;10.000M2;10000;2014
2550;2550;ESC. BAS. Nº 3381 SAN MARTIN DE TOURS;7;6;12;1;CARLOS A.LOPEZ;ITAPUA;SAN LORENZO-COL. TIROL;10.000M2;10000;2014
2551;2551;LICEO NACIONAL;7;6;13;1;CARLOS A.LOPEZ;ITAPUA;COL.CAAGUY GUAZU;10.000M2;10000;2014
2552;2552;ESC.BAS.SAN ANTONIO;7;6;14;1;CARLOS A.LOPEZ;ITAPUA;PTO.PRESIDENTE CARLOS ANTONIO LOPEZ;1 HA;10000;2014
2553;2553;ESC. BAS. Nº 5225 Y LIC. NAC. MCAL.LOPEZ;7;6;15;1;CARLOS A.LOPEZ;ITAPUA;CARLOS ANTONIO LOPEZ;1 HA 05 M2;10000;2014
2554;2554;ESC. BAS. Nº 3379;7;6;16;1;CARLOS A.LOPEZ;ITAPUA;COLONIA 7 DE AGOSTO;1 HA.;10000;2014
2555;2555;ESC. BAS. Nº 3230 SAN ANTONIO DE PADUA;7;6;17;1;CARLOS A.LOPEZ;ITAPUA;COLONIA;1 HA.;10000;2014
2556;2556;ESC. BAS. Nº 3248;7;6;18;1;CARLOS A.LOPEZ;ITAPUA;COLONIA TIROL;1 HA.;10000;2014
2557;2557;ESC. BAS. Nº 6570;7;6;19;1;CARLOS A.LOPEZ;ITAPUA;CAAGUY GUAZú;1 HA.519,3499;10000;2014
2558;2558;COLEGIOYHACA GUAZU;7;6;20;1;CARLOS A.LOPEZ;ITAPUA;YHACA GUAZU;1 HA.5000 M2;10000;2014
2559;2559;ESC. BAS. Nº 5233;7;6;21;1;CARLOS A.LOPEZ;ITAPUA;CARLOS ANTONIO LOPEZ;1 HA.;10000;2014
2560;2560;ESC. BAS. Nº 2520  NIÑOS MARTIRES DE ACOSTA ÑU;7;6;22;1;CARLOS A.LOPEZ;ITAPUA;COLONIA;10000M2;10000;2014
2561;2561;ESC. BAS. Nº 646;7;6;23;1;CARLOS A.LOPEZ;ITAPUA;CAAGUY GUAZU;1 HA.;10000;2014
2562;2562;ESC. BAS. Nº 6573;7;6;24;1;CARLOS A.LOPEZ;ITAPUA;COLONIA 7 DE AGOSTO;10.000 M2;10000;2014
2563;2563;SUPERVISION DE EDUCACION ESCOLAR BASICA;7;6;25;1;CARLOS A.LOPEZ;ITAPUA;COL.CAAGUY GUAZU;1000M2;1000;2014
2564;2564;ESC. BAS. Nº 5245;7;6;26;1;CARLOS A.LOPEZ;ITAPUA;COL.SAN LORENZO;9848M2;9848;2014
2565;2565;ESC. BAS. Nº 2515;7;6;27;1;CARLOS A.LOPEZ;ITAPUA;COL. YHACA GUAZU;17836.3958M2;178363958;2014
2566;2566;ESC. BAS. Nº 5228 MARIA AUXILIADORA;7;6;28;1;CARLOS A.LOPEZ;ITAPUA;COL.REPATRIADOS DEL ESTE;10080M2;10080;2014
2567;2567;ESC. BAS. Nº 67 GERMAN WILCKE;7;7;1;1;CARMEN DEL PARANA;ITAPUA;MUNICIPIO;16.412,1271M2;16412;2014
2568;2568;ESC. BAS. Nº 744 NIÑOS MARTIRES DE ACOSTA ÑU;7;7;2;1;CARMEN DEL PARANA;ITAPUA;2º ZONA FRACCION 7;6000 M2;6000;2014
2569;2569;ESC. BAS. Nº 1591 GRAL. BERNARDINO CABALLERO;7;7;3;1;CARMEN DEL PARANA;ITAPUA;ZONA 1A. FRACCION C;10000M2;10000;2014
2570;2570;ESC. BAS. Nº 1590 MCAL. FRANCISCO SOLANO LOPEZ;7;7;4;1;CARMEN DEL PARANA;ITAPUA;TYPASY POTRERO;8.733M2;8733;2014
2571;2571;ESC. BAS. Nº 2315 SARA DE CENTURION;7;7;5;1;CARMEN DEL PARANA;ITAPUA;COL.POTRERO BENITEZ;3140.3355M2;31403355;2014
2572;2572;ESC. BAS. Nº 1584 PEDRO JUAN CABALLERO;7;7;6;1;CARMEN DEL PARANA;ITAPUA;COL.CERRITO-YATEBO;10766.5659M2;107665659;2014
